sku,name,shortDescription,customerRating,customerRatingCount,customerReviewCount,productUrl,currentRegion,hideSavings,hideSaleEndDate,productType,regularPrice,salePrice,saleEndDate,thumbnailImage,primaryParentCategoryId,categoryName,ehf,seoText,sellerId,seller,highResImage,altLangSeoText,offerId,priceUnit,requiresAgeVerification,isPriceEndsLabel,hasPromotion,isAdvertised,isClearance,isInStoreOnly,isOnlineOnly,isVisible,isPreorderable,isFrenchCompliant,isMarketplace,hasFrenchContent,categoryIds,preorderReleaseDate
17921977,"LG C4 55"" C4 Series 4K UHD HDR OLED evo webOS Smart TV (OLED55C4PUA) - 2024","Experience a new level of home entertainment with the LG C4 4K UHD HDR OLED Evo smart TV. It features the next-gen a9 AI Processor Gen7—exclusively made for LG OLED—for ultra-realistic picture and sound, and even greater brightness. Beautiful picture quality offers a stunning way to watch your favourite movies and TV shows.",4.4,10,10,/en-ca/product/lg-c4-55-c4-series-4k-uhd-hdr-oled-evo-webos-smart-tv-oled55c4pua-2024/17921977,ON,False,False,,1796.98,1496.98,1751612399000.0,https://multimedia.bbycastatic.ca/multimedia/products/150x150/179/17921/17921977.jpg,329719,55 - 59 Inch TVs,18.25,lg-c4-55-c4-series-4k-uhd-hdr-oled-evo-webos-smart-tv-oled55c4pua-2024,,,https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/179/17921/17921977.jpg,,,,False,False,True,False,False,False,False,True,False,True,False,False,"['20003', '21344', '329719']",1714546800000.0
17909540,"Sony Bravia 8 65"" XR80 Series 4K UHD HDR OLED Smart Google TV (K65XR80B) - 2024","Upgrade your home entertainment with Sony Bravia 8 Smart Google TV. Its sleek design seamlessly enhances your home decor, and 4K Ultra HD resolution with OLED black and colours offers impressive picture quality. Acoustic Surface Audio+ technology delivers sound from the screen, thus making your visual experience more immersive. Google TV gives you access to all your favourite apps and content.",4.65,760,760,/en-ca/product/sony-bravia-8-65-xr80-series-4k-uhd-hdr-oled-smart-google-tv-k65xr80b-2024/17909540,ON,False,False,,2399.99,2199.99,1751612399000.0,https://multimedia.bbycastatic.ca/multimedia/products/150x150/179/17909/17909540.jpg,329721,65 - 69 Inch TVs,18.25,sony-bravia-8-65-xr80-series-4k-uhd-hdr-oled-smart-google-tv-k65xr80b-2024,,,https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/179/17909/17909540.jpg,,,,False,False,True,True,False,False,False,True,False,True,False,False,"['20003', '21344', '329721']",1716188400000.0
17729482,"Samsung 65"" 4K UHD HDR Neo QLED Tizen Smart TV (QN65QN85DBFXZC) - 2024 - Graphite Black","Curl up on the couch and enjoy your favourite movies or shows on this Samsung 65"" HDR Neo QLED smart TV. It features HDR resolution and a NQ4 AI Gen2 Processor for a vibrant, immersive viewing experience. Plus, powerful 40-watt speakers provide you with Dolby Atmos surround sound from the comfort of your living room or bedroom.",4.67,724,724,/en-ca/product/samsung-65-4k-uhd-hdr-neo-qled-tizen-smart-tv-qn65qn85dbfxzc-2024-graphite-black/17729482,ON,False,False,,1499.99,1399.99,1751612399000.0,https://multimedia.bbycastatic.ca/multimedia/products/150x150/177/17729/17729482.jpg,329721,65 - 69 Inch TVs,0.0,samsung-65-4k-uhd-hdr-neo-qled-tizen-smart-tv-qn65qn85dbfxzc-2024-graphite-black,,,https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/177/17729/17729482.jpg,,,,False,False,True,True,False,False,False,True,False,True,False,False,"['20003', '21344', '329721']",1711004400000.0
17921979,"LG C4 65"" C4 Series 4K UHD HDR OLED evo webOS Smart TV (OLED65C4PUA) - 2024","Experience a new level of home entertainment with the LG C4 4K UHD HDR OLED Evo smart TV. It features the next-gen a9 AI Processor Gen7—exclusively made for LG OLED—for ultra-realistic picture and sound, and even greater brightness. Beautiful picture quality offers a stunning way to watch your favourite movies and TV shows.",4.14,14,14,/en-ca/product/lg-c4-65-c4-series-4k-uhd-hdr-oled-evo-webos-smart-tv-oled65c4pua-2024/17921979,ON,False,False,,2099.98,1996.98,1751612399000.0,https://multimedia.bbycastatic.ca/multimedia/products/150x150/179/17921/17921979.jpg,329721,65 - 69 Inch TVs,18.25,lg-c4-65-c4-series-4k-uhd-hdr-oled-evo-webos-smart-tv-oled65c4pua-2024,,,https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/179/17921/17921979.jpg,,,,False,False,True,False,False,False,False,True,False,True,False,False,"['20003', '21344', '329721']",1714546800000.0
17977274,"TCL 85"" S4 4K UHD HDR LED Roku TV Smart TV (85S450R-CA) - Only at Best Buy","Enjoy the next level of visual immersion with TCL 85-inch S4-Series Smart TV. Featuring 4K Ultra HD resolution and HDR PRO, this TV delivers crystal-clear, lifelike images. The 60Hz refresh rate and Motion Rate 120 together deliver exceptional motion clarity. With four high-speed HDMI inputs, you'll have versatile connectivity options.",4.67,3,3,/en-ca/product/tcl-85-s4-4k-uhd-hdr-led-roku-tv-smart-tv-85s450r-ca-only-at-best-buy/17977274,ON,False,False,,1499.99,999.99,1751612399000.0,https://multimedia.bbycastatic.ca/multimedia/products/150x150/179/17977/17977274.jpg,329730,85 - 97 Inch TVs,0.0,tcl-85-s4-4k-uhd-hdr-led-roku-tv-smart-tv-85s450r-ca-only-at-best-buy,,,https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/179/17977/17977274.jpg,,,,False,False,True,True,False,False,False,True,False,True,False,False,"['20003', '21344', '329730']",
16693240,"TCL 65"" S4 4K UHD HDR LED Roku OS Smart TV (65S450R-CA)","Experience next level of visual entertainment with TCL 65 S-Series smart TV. Its HD 1080p screen resolution, 6.5ms response time and a 60Hz refresh rate guarantee extremely smooth, clear and realistic picture. Three HDMI 1.4a inputs let you watch high-quality content from different sources and dual-band Wi-Fi allows you to wirelessly stream various content.",2.83,6,6,/en-ca/product/tcl-65-s4-4k-uhd-hdr-led-roku-os-smart-tv-65s450r-ca/16693240,ON,False,False,,549.99,529.99,1751612399000.0,https://multimedia.bbycastatic.ca/multimedia/products/150x150/166/16693/16693240.jpg,329721,65 - 69 Inch TVs,0.0,tcl-65-s4-4k-uhd-hdr-led-roku-os-smart-tv-65s450r-ca,,,https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/166/16693/16693240.jpg,,,,False,False,True,True,False,False,False,True,False,True,False,False,"['20003', '21344', '329721']",
17177639,"TCL 98"" S-Series 4K UHD HDR LED Smart Google TV (98S550G-CA) - 2023","Watch your favourite shows and movies in stunning 4K with the TCL S5 TV that is powered by Google TV Smart OS. Its expansive 98 LED display along with HDR PRO and Dolby sound technologies delivers an immersive cinematic experience right in your home. With built-in Wi-Fi, Bluetooth, and popular streaming apps, this smart TV is all you need for hours of non-stop entertainment.""",4.75,317,317,/en-ca/product/tcl-98-s-series-4k-uhd-hdr-led-smart-google-tv-98s550g-ca-2023/17177639,ON,False,False,,3999.99,1999.99,1751612399000.0,https://multimedia.bbycastatic.ca/multimedia/products/150x150/171/17177/17177639.jpg,25828528,98 Inch and Larger TVs,0.0,tcl-98-s-series-4k-uhd-hdr-led-smart-google-tv-98s550g-ca-2023,,,https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/171/17177/17177639.jpg,,,,False,False,True,False,False,False,False,True,False,True,False,False,"['20003', '21344', '25828528']",
19182230,Sony Bravia Cam for Bravia XR TVs (CMU-BC1),"Transform your television watching experience with the Sony BRAVIA CAM. When connected to the BRAVIA XR TVs, this camera detects where you are in the room and your distance from the screen, then automatically adjusts the sound and picture settings for optimal viewing. It also features gesture control, so you can change channels and adjust volume without using a remote control.",3.81,54,54,/en-ca/product/sony-bravia-cam-for-bravia-xr-tvs-cmu-bc1/19182230,ON,True,True,,299.99,299.99,,https://multimedia.bbycastatic.ca/multimedia/products/150x150/191/19182/19182230.jpg,21978,TV Parts and Hardware,0.98,sony-bravia-cam-for-bravia-xr-tvs-cmu-bc1,,,https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/191/19182/19182230.jpg,,,,False,False,False,False,False,False,False,True,False,True,False,False,"['20003', '22662', '21978']",1738224000000.0
10655693,Rocketfish 1.2m (4ft.) 4K Ultra HD HDMI Cable - Only at Best Buy,"Ensure your home entertainment system is set up for stunning 4K content with this Rocketfish 4' HDMI cable. With an 18Gbps bandwidth, this cable supports native resolutions up to 4K Ultra HD. And it comes with HDR support, so you can enjoy outstanding image quality with enhanced colour and contrast.",4.43,14,14,/en-ca/product/rocketfish-1-2m-4ft-4k-ultra-hd-hdmi-cable-only-at-best-buy/10655693,ON,True,True,,39.99,39.99,,https://multimedia.bbycastatic.ca/multimedia/products/150x150/106/10655/10655693.jpg,23216,HDMI Cables,0.45,rocketfish-1-2m-4ft-4k-ultra-hd-hdmi-cable-only-at-best-buy,,,https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/106/10655/10655693.jpg,,,,False,False,False,False,False,False,False,True,False,True,False,False,"['20003', '22662', '34436', '23216']",
17856035,"TCL 43"" Q65 Series Q6-Series 4K UHD HDR QLED Smart Google TV (43Q651G-CA) - 2024","Get outstanding picture and audio quality when you have the TCL 43” Q-Series 4K UHD HDR QLED smart Google TV. Offering outstanding value and incredible picture quality, this TV hits the sweet spot between top-notch imaging and audio quality. The TCL AIPQ processor, with Deep Learning AI, is an advanced processor that optimizes performance for top-notch viewing.",4.67,961,961,/en-ca/product/tcl-43-q65-series-q6-series-4k-uhd-hdr-qled-smart-google-tv-43q651g-ca-2024/17856035,ON,False,False,,349.99,329.99,1751612399000.0,https://multimedia.bbycastatic.ca/multimedia/products/150x150/178/17856/17856035.jpg,22295571,43 - 49 Inch TVs,0.0,tcl-43-q65-series-q6-series-4k-uhd-hdr-qled-smart-google-tv-43q651g-ca-2024,,,https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/178/17856/17856035.jpg,,,,False,False,True,False,False,False,False,True,False,True,False,False,"['20003', '21344', '22295571']",
19204877,"Samsung 50"" U7900F Series 4K UHD HDR LED Tizen Smart TV (UN50U7900FFXZC) - 2025","Enjoy amazing, immersive visuals on the Samsung LED Tizen smart TV. It delivers lifelike colours and crisp details with 4K Ultra HD resolution and Direct Lit HDR. Motion Xcelerator ensures smooth action, perfect for gaming and fast-paced entertainment. Built-in Alexa and Google Assistant offer hands-free control.",5.0,3,3,/en-ca/product/samsung-50-u7900f-series-4k-uhd-hdr-led-tizen-smart-tv-un50u7900ffxzc-2025/19204877,ON,False,False,,529.99,499.99,1751612399000.0,https://multimedia.bbycastatic.ca/multimedia/products/150x150/192/19204/19204877.jpg,329716,50 - 54 Inch TVs,0.0,samsung-50-u7900f-series-4k-uhd-hdr-led-tizen-smart-tv-un50u7900ffxzc-2025,,,https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/192/19204/19204877.jpg,,,,False,False,True,False,False,False,False,True,False,True,False,False,"['20003', '21344', '329716']",1744009200000.0
17856027,"TCL 43"" S5-Series 4K UHD HDR LED Smart Google TV (43S551G-CA) - 2024","You can watch movies with stunning 4K HDR picture quality when you have the TCL 43” S-Series 4K UHC HDR LED smart Google TV. With an edge-to-edge FullView 360 metal bezel-less design, this TV’s sleek style accents any room it’s in. When you’re tired of watching TV, switch to Auto game Mode for a fun gaming session with barely any input lag.",4.79,302,302,/en-ca/product/tcl-43-s5-series-4k-uhd-hdr-led-smart-google-tv-43s551g-ca-2024/17856027,ON,False,False,,349.99,289.99,1751612399000.0,https://multimedia.bbycastatic.ca/multimedia/products/150x150/178/17856/17856027.jpg,22295571,43 - 49 Inch TVs,0.0,tcl-43-s5-series-4k-uhd-hdr-led-smart-google-tv-43s551g-ca-2024,,,https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/178/17856/17856027.jpg,,,,False,False,True,False,False,False,False,True,False,True,False,False,"['20003', '21344', '22295571']",
17856028,"TCL 50"" S5-Series 4K UHD HDR LED Smart Google TV (50S551G-CA) - 2024","You can watch movies with stunning 4K HDR picture quality when you have the TCL 50” S-Series 4K UHC HDR LED smart Google TV. With an edge-to-edge FullView 360 metal bezel-less design, this TV’s sleek style accents any room it’s in. When you’re tired of watching TV, switch to Auto game Mode for a fun gaming session with barely any input lag.",4.73,271,271,/en-ca/product/tcl-50-s5-series-4k-uhd-hdr-led-smart-google-tv-50s551g-ca-2024/17856028,ON,False,False,,449.99,369.99,1751612399000.0,https://multimedia.bbycastatic.ca/multimedia/products/150x150/178/17856/17856028.jpg,329716,50 - 54 Inch TVs,0.0,tcl-50-s5-series-4k-uhd-hdr-led-smart-google-tv-50s551g-ca-2024,,,https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/178/17856/17856028.jpg,,,,False,False,True,False,False,False,False,True,False,True,False,False,"['20003', '21344', '329716']",
16693226,"TCL 32"" S-Series 1080p HD LED Roku OS Smart TV (32S350R-CA)","Experience next level of visual entertainment with TCL 32 S-Series smart TV. Its HD 1080p screen resolution, 6.5ms response time and a 60Hz refresh rate guarantee extremely smooth, clear and realistic picture. Three HDMI 1.4a inputs let you watch high-quality content from different sources and dual-band Wi-Fi allows you to wirelessly stream various content.""",4.34,32,32,/en-ca/product/tcl-32-s-series-1080p-hd-led-roku-os-smart-tv-32s350r-ca/16693226,ON,True,True,,199.99,199.99,,https://multimedia.bbycastatic.ca/multimedia/products/150x150/166/16693/16693226.jpg,329712,32 Inch and Smaller TVs,0.0,tcl-32-s-series-1080p-hd-led-roku-os-smart-tv-32s350r-ca,,,https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/166/16693/16693226.jpg,,,,False,False,False,False,False,False,False,True,False,True,False,False,"['20003', '21344', '329712']",
16998382,"Best Buy Essentials 19"" - 50"" Full Motion TV Wall Mount - Only at Best Buy","Complete your entertainment setup by mounting your big-screen TV on the Best Buy Essentials Full Motion TV Wall mount. Compatible with TVs ranging between 19"" and 50"", this wall mount provides tilting and 90-degree swivel for flexible viewing options. It comes with screw-locking mechanism to keep your TV safe and firmly mounted.",4.72,2786,2786,/en-ca/product/best-buy-essentials-19-50-full-motion-tv-wall-mount-only-at-best-buy/16998382,ON,True,True,,39.99,39.99,,https://multimedia.bbycastatic.ca/multimedia/products/150x150/169/16998/16998382.jpg,29170,TV Mounts,0.0,best-buy-essentials-19-50-full-motion-tv-wall-mount-only-at-best-buy,,,https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/169/16998/16998382.jpg,,,,False,False,False,False,False,False,False,True,False,True,False,False,"['20003', '20255', '29170']",
16998381,"Best Buy Essentials 37"" - 90"" Fixed TV Wall Mount - Only at Best Buy","Give your entertainment area a cleaner look with the Best Buy Essentials fixed TV wall mount. Available only at Best Buy, this versatile mount supports most 37 to 90"" TVs up to 75kg. It's designed to keep your TV close to the wall, preventing accidental tip-overs while still offering easy access to any ports behind your screen.",4.69,3277,3277,/en-ca/product/best-buy-essentials-37-90-fixed-tv-wall-mount-only-at-best-buy/16998381,ON,True,True,,39.99,39.99,,https://multimedia.bbycastatic.ca/multimedia/products/150x150/169/16998/16998381.jpg,29170,TV Mounts,0.0,best-buy-essentials-37-90-fixed-tv-wall-mount-only-at-best-buy,,,https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/169/16998/16998381.jpg,,,,False,False,False,False,False,False,False,True,False,True,False,False,"['20003', '20255', '29170']",
17909541,"Sony Bravia 8 55"" XR80 Series 4K UHD HDR OLED Smart Google TV (K55XR80B) - 2024","Upgrade your home entertainment with Sony Bravia 8 Smart Google TV. Its sleek design seamlessly enhances your home decor, and 4K Ultra HD resolution with OLED black and colours offers impressive picture quality. Acoustic Surface Audio+ technology delivers sound from the screen, thus making your visual experience more immersive. Google TV gives you access to all your favourite apps and content.",4.56,409,409,/en-ca/product/sony-bravia-8-55-xr80-series-4k-uhd-hdr-oled-smart-google-tv-k55xr80b-2024/17909541,ON,False,False,,1999.99,1699.99,1751612399000.0,https://multimedia.bbycastatic.ca/multimedia/products/150x150/179/17909/17909541.jpg,329719,55 - 59 Inch TVs,18.25,sony-bravia-8-55-xr80-series-4k-uhd-hdr-oled-smart-google-tv-k55xr80b-2024,,,https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/179/17909/17909541.jpg,,,,False,False,True,True,False,False,False,True,False,True,False,False,"['20003', '21344', '329719']",1716188400000.0
18145561,"Samsung The Frame 55"" HDR QLED Tizen Smart TV (QN55LS03DAFXZC) - 2024 OPEN BOX 10/10","Samsung The Frame 55"" HDR QLED Tizen Smart TV (QN55LS03DAFXZC) - 2024 OPEN BOX 10/10",4.6,407,407,/en-ca/product/samsung-the-frame-55-hdr-qled-tizen-smart-tv-qn55ls03dafxzc-2024-open-box-10-10/18145561,ON,False,True,,1799.99,1099.99,1761980399000.0,https://multimedia.bbycastatic.ca/multimedia/products/150x150/181/18145/18145561.jpeg,329719,55 - 59 Inch TVs,0.0,samsung-the-frame-55-hdr-qled-tizen-smart-tv-qn55ls03dafxzc-2024-open-box-10-10,,"{'canSell': True, 'id': '54744064', 'name': 'Stellar Products Inc.'}",https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/181/18145/18145561.jpeg,,,,False,False,True,False,False,False,True,True,False,True,True,False,"['20003', '21344', '329719']",
19206123,"Samsung 55"" Q7F Series 4K UHD HDR QLED Tizen Smart TV (QN55Q7FAAFXZC) - 2025","Elevate your viewing experience with the Samsung QLED smart TV. Featuring 4K Ultra HD resolution and High Dynamic Range, it delivers crisp, lifelike visuals, while Motion Xcelerator ensures smooth motion. The Q4 AI processor enhances both picture and sound quality, and the built-in 20W speakers deliver powerful, clear audio.",4.52,25,25,/en-ca/product/samsung-55-q7f-series-4k-uhd-hdr-qled-tizen-smart-tv-qn55q7faafxzc-2025/19206123,ON,False,False,,746.98,696.98,1751612399000.0,https://multimedia.bbycastatic.ca/multimedia/products/150x150/192/19206/19206123.jpg,329719,55 - 59 Inch TVs,18.25,samsung-55-q7f-series-4k-uhd-hdr-qled-tizen-smart-tv-qn55q7faafxzc-2025,,,https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/192/19206/19206123.jpg,,,,False,False,True,False,False,False,False,True,False,True,False,False,"['20003', '21344', '329719']",
17080864,"Sony Bravia XR 75"" X90L Series 4K UHD HDR LED Smart Google TV (XR75X90L)","Watch and game with vivid, blur-free clarity with the Sony 75"" 4K UHD Smart Google TV. Powered by the Cognitive Processor XR, it delivers the deepest blacks and most natural colours, with full array LEDs for enhanced contrast. It offers audio and video enhancements for cinematic viewing, as well as premium gaming features for smooth gameplay.",4.75,1401,1401,/en-ca/product/sony-bravia-xr-75-x90l-series-4k-uhd-hdr-led-smart-google-tv-xr75x90l/17080864,ON,False,False,,1899.99,1799.99,1751612399000.0,https://multimedia.bbycastatic.ca/multimedia/products/150x150/170/17080/17080864.jpg,329725,75 - 84 Inch TVs,18.25,sony-bravia-xr-75-x90l-series-4k-uhd-hdr-led-smart-google-tv-xr75x90l,,,https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/170/17080/17080864.jpg,,,,False,False,True,True,False,False,False,True,False,True,False,False,"['20003', '21344', '329725']",1687158000000.0
17909562,"Hisense 65"" 4K UHD HDR QLED Smart Google TV (65QD6N) - 2024","Be prepared to enjoy stunning picture quality every time on this Hisense smart Google TV. Its 4K Ultra HD resolution, Full Array Local Dimming, and HDR technology deliver vibrant, lifelike images. The 60Hz refresh rate and MR 120 motion enhancement enable smooth images. Google TV operating system and preloaded apps let you easily access different content.",4.76,1031,1031,/en-ca/product/hisense-65-4k-uhd-hdr-qled-smart-google-tv-65qd6n-2024/17909562,ON,False,False,,699.99,569.99,1751612399000.0,https://multimedia.bbycastatic.ca/multimedia/products/150x150/179/17909/17909562.jpg,329721,65 - 69 Inch TVs,18.25,hisense-65-4k-uhd-hdr-qled-smart-google-tv-65qd6n-2024,,,https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/179/17909/17909562.jpg,,,,False,False,True,False,False,False,False,True,False,True,False,False,"['20003', '21344', '329721']",
17909551,"Hisense 55"" U68N Series 4K UHD HDR Mini LED QLED Smart Google TV (55U68N) - 2024","Enjoy stunning picture quality with this Hisense smart Google TV. Boasting a 4K Ultra HD resolution, Full Array Local Dimming technology, and 60Hz refresh rate, this TV is sure to impress you with detailed and lifelike images. With Google TV operating system and various preloaded apps, this smart TV allows you to quickly access popular content.",4.72,461,461,/en-ca/product/hisense-55-u68n-series-4k-uhd-hdr-mini-led-qled-smart-google-tv-55u68n-2024/17909551,ON,False,False,,649.99,599.99,1751612399000.0,https://multimedia.bbycastatic.ca/multimedia/products/150x150/179/17909/17909551.jpg,329719,55 - 59 Inch TVs,18.25,hisense-55-u68n-series-4k-uhd-hdr-mini-led-qled-smart-google-tv-55u68n-2024,,,https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/179/17909/17909551.jpg,,,,False,False,True,False,False,False,False,True,False,True,False,False,"['20003', '21344', '329719']",
19206115,"Samsung 65"" Q8F Series 4K UHD HDR QLED Tizen Smart TV (QN65Q8FAAFXZC) - 2025","Upgrade your viewing experience with the Samsung QLED smart TV. With 4K Ultra HD resolution and High Dynamic Range, it delivers crisp, lifelike visuals, while Motion Xcelerator 144Hz ensures fluid motion. The Q4 AI processor and Samsung Vision AI enhance picture quality, and the built-in 20W speakers deliver clear and balanced audio.",4.78,83,83,/en-ca/product/samsung-65-q8f-series-4k-uhd-hdr-qled-tizen-smart-tv-qn65q8faafxzc-2025/19206115,ON,False,False,,1299.99,1199.99,1751612399000.0,https://multimedia.bbycastatic.ca/multimedia/products/150x150/192/19206/19206115.jpg,329721,65 - 69 Inch TVs,18.25,samsung-65-q8f-series-4k-uhd-hdr-qled-tizen-smart-tv-qn65q8faafxzc-2025,,,https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/192/19206/19206115.jpg,,,,False,False,True,False,False,False,False,True,False,True,False,False,"['20003', '21344', '329721']",1744614000000.0
18985111,"TCL QM6K-Series 65"" QM6K Series 4K UHD HDR QD-Mini LED Smart Google TV (65QM6K) - 2025","Feel every explosion, every chase, every thrilling moment with this TCL Q-series smart Google TV. Perfect for fast action films, sports, and games, its AIPQ PRO processor optimizes each scene with machine learning. Enjoy immersive spatial sound with the Dolby Atmos, DTS Virtual:X, and an ONKYO speaker system with a built-in subwoofer.",4.78,63,63,/en-ca/product/tcl-qm6k-series-65-qm6k-series-4k-uhd-hdr-qd-mini-led-smart-google-tv-65qm6k-2025/18985111,ON,False,False,,1099.99,899.99,1751612399000.0,https://multimedia.bbycastatic.ca/multimedia/products/150x150/189/18985/18985111.jpg,329721,65 - 69 Inch TVs,0.0,tcl-qm6k-series-65-qm6k-series-4k-uhd-hdr-qd-mini-led-smart-google-tv-65qm6k-2025,,,https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/189/18985/18985111.jpg,,,,False,False,True,True,False,False,False,True,False,True,False,False,"['20003', '21344', '329721']",
18170993,"Open Box - Samsung 50"" 4K UHD HDR LED Tizen Smart TV (UN50DU6900FXZC) - 2024","<p><strong>This is a Geek Squad Certified Open Box Product. See below for more information.</strong></p>Immerse yourself in spectacular visuals with this Samsung LED Smart TV. It features 4K Ultra HD resolution and 60Hz refresh rate for crisp and clear picture quality with smooth visuals. Plus, 4K upscaling improves the quality of low-resolution content to almost 4K resolution.",0.0,0,0,/en-ca/product/open-box-samsung-50-4k-uhd-hdr-led-tizen-smart-tv-un50du6900fxzc-2024/18170993,ON,True,True,,374.99,374.99,,https://multimedia.bbycastatic.ca/multimedia/products/150x150/181/18170/18170993.jpg,329716,50 - 54 Inch TVs,18.25,open-box-samsung-50-4k-uhd-hdr-led-tizen-smart-tv-un50du6900fxzc-2024,,,,,,,False,False,False,False,False,False,False,True,False,True,False,False,"['20003', '21344', '329716']",
17856036,"TCL 50"" Q65 Series Q6-Series 4K UHD HDR QLED Smart Google TV (50Q651G-CA) - 2024","Get outstanding picture and audio quality when you have the TCL 50” Q-Series 4K UHD HDR QLED smart Google TV. Offering outstanding value and incredible picture quality, this TV hits the sweet spot between top-notch imaging and audio quality. The TCL AIPQ processor, with Deep Learning AI, is an advanced processor that optimizes performance for top-notch viewing.",4.6,758,758,/en-ca/product/tcl-50-q65-series-q6-series-4k-uhd-hdr-qled-smart-google-tv-50q651g-ca-2024/17856036,ON,True,False,,399.99,399.99,1751612399000.0,https://multimedia.bbycastatic.ca/multimedia/products/150x150/178/17856/17856036.jpg,329716,50 - 54 Inch TVs,0.0,tcl-50-q65-series-q6-series-4k-uhd-hdr-qled-smart-google-tv-50q651g-ca-2024,,,https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/178/17856/17856036.jpg,,,,False,False,True,False,False,False,False,True,False,True,False,False,"['20003', '21344', '329716']",
19204883,"Samsung The Frame Pro 75"" 4K UHD HDR Neo QLED Tizen Smart TV (QN75LS03FWFXZC) - 2025","Transform your TV into a stunning art gallery with Samsung The Frame Pro QLED Tizen Smart TV. It features Wireless One Connect to ensure seamless connectivity with external devices, without the clutter of wires. Enjoy curated art in art mode when the TV is off, and vibrant Neo QLED picture quality when it’s on. The matte display reduces reflections.",4.92,26,26,/en-ca/product/samsung-the-frame-pro-75-4k-uhd-hdr-neo-qled-tizen-smart-tv-qn75ls03fwfxzc-2025/19204883,ON,False,False,,3999.99,3499.99,1751612399000.0,https://multimedia.bbycastatic.ca/multimedia/products/150x150/192/19204/19204883.jpg,329725,75 - 84 Inch TVs,0.0,samsung-the-frame-pro-75-4k-uhd-hdr-neo-qled-tizen-smart-tv-qn75ls03fwfxzc-2025,,,https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/192/19204/19204883.jpg,,,,False,False,True,False,False,False,False,True,False,True,False,False,"['20003', '21344', '329725']",1744786800000.0
16693225,"TCL 40"" S-Series 1080p HD HDR LED Roku OS Smart TV (40S350R-CA)","The TCL S3 S-Series Google TV is made for the ultimate viewing experience. This TV will upgrade your home theatre experience with intelligently organized apps providing you with access to over 700,000 movies and shows across multiple apps. Use voice-activated controls to launch apps, search for titles, and more.",4.65,20,20,/en-ca/product/tcl-40-s-series-1080p-hd-hdr-led-roku-os-smart-tv-40s350r-ca/16693225,ON,True,True,,269.99,269.99,,https://multimedia.bbycastatic.ca/multimedia/products/150x150/166/16693/16693225.jpg,329714,33 - 42 Inch TVs,0.0,tcl-40-s-series-1080p-hd-hdr-led-roku-os-smart-tv-40s350r-ca,,,https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/166/16693/16693225.jpg,,,,False,False,False,False,False,False,False,True,False,True,False,False,"['20003', '21344', '329714']",
19204870,"Samsung 43"" U8000F Series 4K UHD HDR LED Tizen Smart TV (UN43U8000FFXZC) - 2025","Enjoy stunning, immersive visuals on the Samsung LED Tizen smart TV. It delivers lifelike colours and crisp details with 4K Ultra HD resolution and Direct Lit backlight technology. Motion Xcelerator ensures smooth action, perfect for gaming and fast-paced entertainment. Built-in Amazon Alexa and Google Assistant offer hands-free control.",4.61,49,49,/en-ca/product/samsung-43-u8000f-series-4k-uhd-hdr-led-tizen-smart-tv-un43u8000ffxzc-2025/19204870,ON,True,False,,429.99,429.99,1751612400000.0,https://multimedia.bbycastatic.ca/multimedia/products/150x150/192/19204/19204870.jpg,22295571,43 - 49 Inch TVs,0.0,samsung-43-u8000f-series-4k-uhd-hdr-led-tizen-smart-tv-un43u8000ffxzc-2025,,,https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/192/19204/19204870.jpg,,,,False,False,True,False,False,False,False,True,False,True,False,False,"['20003', '21344', '22295571']",
